fm_fund_history_id ,fm_id,fund_id,vintage_year,region,sector,strategy,fund_size_amt,fund_currency,target_fund_size_amt,target_fund_size_currency
20600,17056,61959,2022,North America,TMT,Venture Capital / Growth Equity,60000000.0,USD,0.0,USD
7893,8768,9074,2008,Middle East/Africa,Diversified,Venture Capital / Growth Equity,155000000.0,USD,155000000.0,USD
710,8768,27335,2013,Middle East/Africa,Diversified,Mezzanine / Debt,295000000.0,USD,350000000.0,USD
5149,8768,32776,2014,Middle East/Africa,Diversified,Venture Capital / Growth Equity,295000000.0,USD,300000000.0,USD
11893,8768,49569,2019,Middle East/Africa,Diversified,Mezzanine / Debt,140000000.0,USD,400000000.0,USD
2002,8768,51334,2020,Middle East/Africa,Diversified,Mezzanine / Debt,0.0,ZAR,10000000000.0,ZAR
14139,8768,61960,2022,North America,Diversified,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
8338,7924,6641,2006,North America,Biotech / Life Science,Venture Capital / Growth Equity,50000000.0,USD,0.0,USD
8409,7924,6641,2006,North America,Healthcare,Venture Capital / Growth Equity,50000000.0,USD,0.0,USD
3305,7924,6641,2006,North America,TMT,Venture Capital / Growth Equity,50000000.0,USD,0.0,USD
16837,7924,61962,2022,North America,Biotech / Life Science,Venture Capital / Growth Equity,0.0,USD,0.0,USD
2300,7924,61962,2022,North America,Healthcare,Venture Capital / Growth Equity,0.0,USD,0.0,USD
21793,7924,61962,2022,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
7462,23026,61963,2021,North America,Clean Tech / Renewable,Venture Capital / Growth Equity,150000000.0,USD,300000000.0,USD
12361,23026,61963,2021,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,150000000.0,USD,300000000.0,USD
14428,23027,61967,2022,North America,Diversified,Buyout / Corporate Private Equity,0.0,CAD,0.0,CAD
18910,16855,34547,2015,North America,Healthcare,Venture Capital / Growth Equity,10000000.0,USD,10000000.0,USD
13223,16855,34547,2015,North America,Other,Venture Capital / Growth Equity,10000000.0,USD,10000000.0,USD
9515,16855,34547,2015,North America,TMT,Venture Capital / Growth Equity,10000000.0,USD,10000000.0,USD
6294,16855,34548,2014,North America,Healthcare,Venture Capital / Growth Equity,650000.0,USD,650000.0,USD
21720,16855,34548,2014,North America,Other,Venture Capital / Growth Equity,650000.0,USD,650000.0,USD
26638,16855,34548,2014,North America,TMT,Venture Capital / Growth Equity,650000.0,USD,650000.0,USD
22170,16855,34549,2013,North America,Healthcare,Venture Capital / Growth Equity,575000.0,USD,750000.0,USD
18332,16855,34549,2013,North America,Other,Venture Capital / Growth Equity,575000.0,USD,750000.0,USD
25859,16855,34549,2013,North America,TMT,Venture Capital / Growth Equity,575000.0,USD,750000.0,USD
3946,16855,40105,2011,North America,Healthcare,Venture Capital / Growth Equity,525000.0,USD,525000.0,USD
8718,16855,40105,2011,North America,Other,Venture Capital / Growth Equity,525000.0,USD,525000.0,USD
26461,16855,40105,2011,North America,TMT,Venture Capital / Growth Equity,525000.0,USD,525000.0,USD
15342,16855,42570,2018,North America,Healthcare,Venture Capital / Growth Equity,25000000.0,USD,25000000.0,USD
4650,16855,42570,2018,North America,Other,Venture Capital / Growth Equity,25000000.0,USD,25000000.0,USD
8460,16855,42570,2018,North America,TMT,Venture Capital / Growth Equity,25000000.0,USD,25000000.0,USD
23617,16855,53518,2019,North America,Healthcare,Buyout / Corporate Private Equity,31500000.0,USD,0.0,USD
4162,16855,53518,2019,North America,Other,Buyout / Corporate Private Equity,31500000.0,USD,0.0,USD
14246,16855,53518,2019,North America,TMT,Buyout / Corporate Private Equity,31500000.0,USD,0.0,USD
12059,16855,58547,2015,North America,Healthcare,Venture Capital / Growth Equity,3800000.0,USD,10000000.0,USD
21425,16855,58547,2015,North America,Other,Venture Capital / Growth Equity,3800000.0,USD,10000000.0,USD
8487,16855,58547,2015,North America,TMT,Venture Capital / Growth Equity,3800000.0,USD,10000000.0,USD
17334,16855,61968,2022,North America,Healthcare,Buyout / Corporate Private Equity,34250000.0,USD,150000000.0,USD
30424,16855,61968,2022,North America,Other,Buyout / Corporate Private Equity,34250000.0,USD,150000000.0,USD
12590,16855,61968,2022,North America,TMT,Buyout / Corporate Private Equity,34250000.0,USD,150000000.0,USD
1285,17511,36251,2016,North America,TMT,Buyout / Corporate Private Equity,710000000.0,USD,750000000.0,USD
27622,17511,53344,2020,North America,TMT,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
8175,17511,61969,2022,North America,TMT,Buyout / Corporate Private Equity,0.0,USD,2000000000.0,USD
16754,17511,47002,2019,North America,TMT,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18919,17511,48117,2019,North America,TMT,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
19744,17511,48203,2019,North America,Business Services,Buyout / Corporate Private Equity,1270000000.0,USD,1000000000.0,USD
20727,17511,48203,2019,North America,Consumer Goods,Buyout / Corporate Private Equity,1270000000.0,USD,1000000000.0,USD
13734,17511,48203,2019,North America,Industrials,Buyout / Corporate Private Equity,1270000000.0,USD,1000000000.0,USD
21016,17511,51509,2018,North America,TMT,Fund of Funds / Co-Investment,80340000.0,USD,0.0,USD
20688,17061,35351,2015,North America,Business Services,Buyout / Corporate Private Equity,30000000.0,USD,30000000.0,USD
11255,17061,37339,2016,North America,Business Services,Buyout / Corporate Private Equity,35000000.0,USD,35000000.0,USD
17946,17061,37339,2016,North America,Other,Buyout / Corporate Private Equity,35000000.0,USD,35000000.0,USD
7717,17061,38725,2017,North America,Consumer Goods,Buyout / Corporate Private Equity,60000000.0,USD,60000000.0,USD
14638,17061,38725,2017,North America,Diversified,Buyout / Corporate Private Equity,60000000.0,USD,60000000.0,USD
22151,17061,38725,2017,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,60000000.0,USD,60000000.0,USD
5484,17061,38725,2017,North America,Healthcare,Buyout / Corporate Private Equity,60000000.0,USD,60000000.0,USD
29419,17061,38725,2017,North America,Manufacturing,Buyout / Corporate Private Equity,60000000.0,USD,60000000.0,USD
21282,17061,38725,2017,North America,Transport,Buyout / Corporate Private Equity,60000000.0,USD,60000000.0,USD
15695,17061,38726,2017,North America,Business Services,Buyout / Corporate Private Equity,65000000.0,USD,65000000.0,USD
22056,17061,43044,2018,North America,Other,Buyout / Corporate Private Equity,350000000.0,USD,300000000.0,USD
13862,17061,56317,2017,North America,Business Services,Buyout / Corporate Private Equity,0.0,USD,20000000.0,USD
27747,17061,61970,2022,North America,Other,Buyout / Corporate Private Equity,0.0,USD,500000000.0,USD
18290,16174,32821,2014,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,750000000.0,USD,750000000.0,USD
102,16174,40884,2017,North America,Diversified,Buyout / Corporate Private Equity,1200000000.0,USD,0.0,USD
16756,16174,61971,2022,North America,Diversified,Buyout / Corporate Private Equity,0.0,USD,1500000000.0,USD
12778,23029,61974,2022,North America,Agribusiness,Buyout / Corporate Private Equity,,,200000000.0,USD
16617,23030,61976,2022,North America,Business Services,Venture Capital / Growth Equity,0.0,USD,0.0,USD
17473,23030,61976,2022,North America,Diversified,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19408,23030,61976,2022,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,0.0,USD,0.0,USD
2505,23030,61976,2022,North America,Manufacturing,Venture Capital / Growth Equity,0.0,USD,0.0,USD
18696,23030,61976,2022,North America,Transport,Venture Capital / Growth Equity,0.0,USD,0.0,USD
29776,13388,21973,2012,North America,Diversified,Mezzanine / Debt,205000000.0,USD,100000000.0,USD
21946,13388,21974,2010,North America,Diversified,Mezzanine / Debt,110000000.0,USD,50000000.0,USD
29277,13388,40822,2017,North America,Diversified,Mezzanine / Debt,276000000.0,USD,0.0,USD
20649,13388,42867,2006,North America,Diversified,Mezzanine / Debt,62000000.0,USD,0.0,USD
16874,13388,47429,2019,Asia-Pacific,Biotech / Life Science,Mezzanine / Debt,325000000.0,USD,300000000.0,USD
6243,13388,47429,2019,Asia-Pacific,Healthcare,Mezzanine / Debt,325000000.0,USD,300000000.0,USD
8499,13388,47429,2019,Asia-Pacific,TMT,Mezzanine / Debt,325000000.0,USD,300000000.0,USD
15972,13388,47429,2019,North America,Biotech / Life Science,Mezzanine / Debt,325000000.0,USD,300000000.0,USD
6100,13388,47429,2019,North America,Healthcare,Mezzanine / Debt,325000000.0,USD,300000000.0,USD
8624,13388,47429,2019,North America,TMT,Mezzanine / Debt,325000000.0,USD,300000000.0,USD
20829,13388,47429,2019,Western Europe,Biotech / Life Science,Mezzanine / Debt,325000000.0,USD,300000000.0,USD
4630,13388,47429,2019,Western Europe,Healthcare,Mezzanine / Debt,325000000.0,USD,300000000.0,USD
28338,13388,47429,2019,Western Europe,TMT,Mezzanine / Debt,325000000.0,USD,300000000.0,USD
20632,13388,61978,2022,Asia-Pacific,Biotech / Life Science,Mezzanine / Debt,0.0,USD,400000000.0,USD
3085,13388,61978,2022,Asia-Pacific,Healthcare,Mezzanine / Debt,0.0,USD,400000000.0,USD
8231,13388,61978,2022,Asia-Pacific,TMT,Mezzanine / Debt,0.0,USD,400000000.0,USD
9888,13388,61978,2022,North America,Biotech / Life Science,Mezzanine / Debt,0.0,USD,400000000.0,USD
13586,13388,61978,2022,North America,Healthcare,Mezzanine / Debt,0.0,USD,400000000.0,USD
16886,13388,61978,2022,North America,TMT,Mezzanine / Debt,0.0,USD,400000000.0,USD
3902,13388,61978,2022,Western Europe,Biotech / Life Science,Mezzanine / Debt,0.0,USD,400000000.0,USD
4589,13388,61978,2022,Western Europe,Healthcare,Mezzanine / Debt,0.0,USD,400000000.0,USD
17674,13388,61978,2022,Western Europe,TMT,Mezzanine / Debt,0.0,USD,400000000.0,USD
26226,23034,61981,2021,Asia-Pacific,Biotech / Life Science,Venture Capital / Growth Equity,385000000.0,USD,350000000.0,USD
17811,23034,61981,2021,Asia-Pacific,Healthcare,Venture Capital / Growth Equity,385000000.0,USD,350000000.0,USD
13001,23034,61981,2021,North America,Biotech / Life Science,Venture Capital / Growth Equity,385000000.0,USD,350000000.0,USD
10184,23034,61981,2021,North America,Healthcare,Venture Capital / Growth Equity,385000000.0,USD,350000000.0,USD
25858,23035,61988,2021,North America,Biotech / Life Science,Venture Capital / Growth Equity,10500000.0,USD,0.0,USD
30268,23035,61988,2021,North America,Healthcare,Venture Capital / Growth Equity,10500000.0,USD,0.0,USD
27992,8230,2869,2007,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,10000000.0,USD,0.0,USD
3270,8230,7468,2006,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,75100000.0,USD,0.0,USD
24764,8230,7469,2004,Middle East/Africa,Diversified,Secondaries,64000000.0,USD,0.0,USD
10584,8230,7470,2007,Middle East/Africa,Diversified,Secondaries,125000000.0,USD,0.0,USD
19224,8230,23266,2008,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,92000000.0,USD,0.0,USD
5091,8230,26509,2011,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,80000000.0,USD,75000000.0,USD
28610,8230,57860,2012,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,80000000.0,USD,80000000.0,USD
20957,8230,57860,2012,Middle East/Africa,TMT,Fund of Funds / Co-Investment,80000000.0,USD,80000000.0,USD
8531,8230,57860,2012,North America,Diversified,Fund of Funds / Co-Investment,80000000.0,USD,80000000.0,USD
27347,8230,57860,2012,North America,TMT,Fund of Funds / Co-Investment,80000000.0,USD,80000000.0,USD
6920,8230,57860,2012,Western Europe,Diversified,Fund of Funds / Co-Investment,80000000.0,USD,80000000.0,USD
17470,8230,57860,2012,Western Europe,TMT,Fund of Funds / Co-Investment,80000000.0,USD,80000000.0,USD
10494,8230,59320,2021,Middle East/Africa,TMT,Secondaries,312450000.0,USD,275000000.0,USD
12304,8230,59320,2021,North America,TMT,Secondaries,312450000.0,USD,275000000.0,USD
2482,8230,59320,2021,Western Europe,TMT,Secondaries,312450000.0,USD,275000000.0,USD
4162,8230,61992,2022,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,65170000.0,USD,0.0,USD
1506,8230,61992,2022,Middle East/Africa,TMT,Fund of Funds / Co-Investment,65170000.0,USD,0.0,USD
26371,8230,61992,2022,North America,Diversified,Fund of Funds / Co-Investment,65170000.0,USD,0.0,USD
14057,8230,61992,2022,North America,TMT,Fund of Funds / Co-Investment,65170000.0,USD,0.0,USD
12812,8230,61992,2022,Western Europe,Diversified,Fund of Funds / Co-Investment,65170000.0,USD,0.0,USD
18462,8230,61992,2022,Western Europe,TMT,Fund of Funds / Co-Investment,65170000.0,USD,0.0,USD
4189,8230,52374,2020,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,372250000.0,USD,415000000.0,USD
10191,8230,52374,2020,Middle East/Africa,TMT,Fund of Funds / Co-Investment,372250000.0,USD,415000000.0,USD
26165,8230,52374,2020,North America,Diversified,Fund of Funds / Co-Investment,372250000.0,USD,415000000.0,USD
22962,8230,52374,2020,North America,TMT,Fund of Funds / Co-Investment,372250000.0,USD,415000000.0,USD
419,8230,52374,2020,Western Europe,Diversified,Fund of Funds / Co-Investment,372250000.0,USD,415000000.0,USD
14837,8230,52374,2020,Western Europe,TMT,Fund of Funds / Co-Investment,372250000.0,USD,415000000.0,USD
19757,8230,57855,2016,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,200000000.0,USD,200000000.0,USD
26284,8230,57855,2016,Middle East/Africa,TMT,Fund of Funds / Co-Investment,200000000.0,USD,200000000.0,USD
26316,8230,57855,2016,North America,Diversified,Fund of Funds / Co-Investment,200000000.0,USD,200000000.0,USD
310,8230,57855,2016,North America,TMT,Fund of Funds / Co-Investment,200000000.0,USD,200000000.0,USD
20001,8230,57855,2016,Western Europe,Diversified,Fund of Funds / Co-Investment,200000000.0,USD,200000000.0,USD
1415,8230,57855,2016,Western Europe,TMT,Fund of Funds / Co-Investment,200000000.0,USD,200000000.0,USD
24548,8230,57857,2020,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
21079,8230,57857,2020,Middle East/Africa,TMT,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
17529,8230,57857,2020,North America,Diversified,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
12800,8230,57857,2020,North America,TMT,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
5390,8230,57857,2020,Western Europe,Diversified,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
26602,8230,57857,2020,Western Europe,TMT,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
25354,8230,57858,2017,Middle East/Africa,Diversified,Secondaries,215000000.0,USD,215000000.0,USD
13904,8230,57858,2017,North America,Diversified,Secondaries,215000000.0,USD,215000000.0,USD
12176,8230,57858,2017,Western Europe,Diversified,Secondaries,215000000.0,USD,215000000.0,USD
2507,8230,57859,2015,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,125000000.0,USD,125000000.0,USD
25263,8230,57859,2015,Middle East/Africa,TMT,Fund of Funds / Co-Investment,125000000.0,USD,125000000.0,USD
8144,8230,57859,2015,North America,Diversified,Fund of Funds / Co-Investment,125000000.0,USD,125000000.0,USD
15265,8230,57859,2015,North America,TMT,Fund of Funds / Co-Investment,125000000.0,USD,125000000.0,USD
6612,8230,57859,2015,Western Europe,Diversified,Fund of Funds / Co-Investment,125000000.0,USD,125000000.0,USD
8750,8230,57859,2015,Western Europe,TMT,Fund of Funds / Co-Investment,125000000.0,USD,125000000.0,USD
17525,8230,28539,2013,Middle East/Africa,TMT,Secondaries,161000000.0,USD,150000000.0,USD
4197,8230,28539,2013,Western Europe,TMT,Secondaries,161000000.0,USD,150000000.0,USD
5689,8230,32726,2014,Middle East/Africa,TMT,Fund of Funds / Co-Investment,144390000.0,USD,100000000.0,USD
8014,8230,32726,2014,North America,TMT,Fund of Funds / Co-Investment,144390000.0,USD,100000000.0,USD
16418,8230,32726,2014,Western Europe,TMT,Fund of Funds / Co-Investment,144390000.0,USD,100000000.0,USD
16665,8230,33439,2015,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,125000000.0,USD,125000000.0,USD
418,8230,33439,2015,Middle East/Africa,TMT,Fund of Funds / Co-Investment,125000000.0,USD,125000000.0,USD
14103,8230,33439,2015,Western Europe,Diversified,Fund of Funds / Co-Investment,125000000.0,USD,125000000.0,USD
18966,8230,33439,2015,Western Europe,TMT,Fund of Funds / Co-Investment,125000000.0,USD,125000000.0,USD
12315,8230,36327,2016,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,200000000.0,USD,175000000.0,USD
27226,8230,36327,2016,Central/Eastern Europe,TMT,Fund of Funds / Co-Investment,200000000.0,USD,175000000.0,USD
3990,8230,36327,2016,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,200000000.0,USD,175000000.0,USD
6690,8230,36327,2016,Middle East/Africa,TMT,Fund of Funds / Co-Investment,200000000.0,USD,175000000.0,USD
6178,8230,36327,2016,North America,Diversified,Fund of Funds / Co-Investment,200000000.0,USD,175000000.0,USD
11135,8230,36327,2016,North America,TMT,Fund of Funds / Co-Investment,200000000.0,USD,175000000.0,USD
29274,8230,36327,2016,Western Europe,Diversified,Fund of Funds / Co-Investment,200000000.0,USD,175000000.0,USD
23908,8230,36327,2016,Western Europe,TMT,Fund of Funds / Co-Investment,200000000.0,USD,175000000.0,USD
3485,8230,40376,2017,Central/Eastern Europe,TMT,Secondaries,215000000.0,USD,175000000.0,USD
17509,8230,40376,2017,Middle East/Africa,TMT,Secondaries,215000000.0,USD,175000000.0,USD
10916,8230,40376,2017,North America,TMT,Secondaries,215000000.0,USD,175000000.0,USD
30290,8230,40376,2017,Western Europe,TMT,Secondaries,215000000.0,USD,175000000.0,USD
14551,8230,48820,2019,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,170000000.0,USD,170000000.0,USD
13479,8230,48820,2019,Middle East/Africa,TMT,Fund of Funds / Co-Investment,170000000.0,USD,170000000.0,USD
27187,8230,48820,2019,North America,Diversified,Fund of Funds / Co-Investment,170000000.0,USD,170000000.0,USD
