fm_name,fm_id
Vance Street Capital,16613
Galaxy Digital,22835
Galaxy Digital,22835
KSL Capital Partners,7906
KSL Capital Partners,7906
KSL Capital Partners,7906
KSL Capital Partners,7906
KSL Capital Partners,7906
Epiq Capital,17546
Coatue Management,16237
Nextech Invest,11472
Nextech Invest,11472
Nextech Invest,11472
Nextech Invest,11472
Nextech Invest,11472
Nextech Invest,11472
B Dash Ventures,11916
B Dash Ventures,11916
B Dash Ventures,11916
B Dash Ventures,11916
B Dash Ventures,11916
B Dash Ventures,11916
Behrens Investment Group,21327
Behrens Investment Group,21327
Behrens Investment Group,21327
Treadstone Energy Partners,8120
Clearhaven Partners,21896
Nextech Invest,11472
Nextech Invest,11472
Nextech Invest,11472
Nextech Invest,11472
Nextech Invest,11472
Nextech Invest,11472
Kapor Capital,22837
Scribble Ventures,22838
Scribble Ventures,22838
Scribble Ventures,22838
Scribble Ventures,22838
Investcorp,7735
Coral Tree Partners,22607
Clovis Point Capital,19858
Quaestus Capital Management,20059
Tailwater Capital,14173
Moonrise Capital,18084
Moonrise Capital,18084
Moonrise Capital,18084
Blackstone,5611
Blackstone,5611
Blackstone,5611
Blackstone,5611
WestSummit Capital,12400
WestSummit Capital,12400
WestSummit Capital,12400
WestSummit Capital,12400
Commonweal Ventures,22852
Ardian,7425
Ardian,7425
Aera VC,22855
Aera VC,22855
Aera VC,22855
Aera VC,22855
Aera VC,22855
Aera VC,22855
ENIAC Ventures,13059
ENIAC Ventures,13059
Ardian,7425
Ardian,7425
Lowercarbon Capital,22298
Lowercarbon Capital,22298
Morgan Creek Capital Management,2898
Tau Ventures,20907
Tau Ventures,20907
Kline Hill Partners,17029
Wonder Ventures,18476
TSG Consumer Partners,8174
Kline Hill Partners,17029
Kline Hill Partners,17029
Kline Hill Partners,17029
Kline Hill Partners,17029
Kline Hill Partners,17029
Congruent Ventures,18558
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Crescent Cove Advisors,18665
HarbourVest Partners,6523
HarbourVest Partners,6523
HarbourVest Partners,6523
HarbourVest Partners,6523
HarbourVest Partners,6523
HarbourVest Partners,6523
MetaProp,18481
Oaktree Capital Management,5588
Updata Partners,6721
Francisco Partners,6497
LAB Miami Ventures,22881
Whitehorse Liquidity Partners,17471
Embedded Ventures,22883
Fernbrook Capital Management,19382
Kline Hill Partners,17029
Abbott Capital Management,6350
Lattice Capital,22884
Lattice Capital,22884
Morgan Creek Capital Management,2898
Atalaya Capital Management,12708
Equity Squared,21734
KEEN Venture Partners,17972
KEEN Venture Partners,17972
KEEN Venture Partners,17972
KEEN Venture Partners,17972
KEEN Venture Partners,17972
KEEN Venture Partners,17972
KEEN Venture Partners,17972
KEEN Venture Partners,17972
KEEN Venture Partners,17972
KEEN Venture Partners,17972
KEEN Venture Partners,17972
KEEN Venture Partners,17972
Legacy Knight,22886
Ehrenkranz Partners,19322
Ehrenkranz Partners,19322
Ehrenkranz Partners,19322
Ehrenkranz Partners,19322
Ehrenkranz Partners,19322
Ehrenkranz Partners,19322
New Republic Partners,22890
Long Point Capital,16372
Long Point Capital,16372
Long Point Capital,16372
Bain Capital,6389
New Republic Partners,22890
Fifth Wall,17858
Kinzie Capital Partners,19896
Kinzie Capital Partners,19896
Kinzie Capital Partners,19896
Zouk Capital,7068
Zouk Capital,7068
Zouk Capital,7068
Zouk Capital,7068
Blackstone,5611
Blackstone,5611
Blackstone,5611
Blackstone,5611
Blackstone,5611
Blackstone,5611
Brookfield Asset Management,5903
Brookfield Asset Management,5903
Brookfield Asset Management,5903
Brookfield Asset Management,5903
Harvest Growth Capital,22895
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Active Capital,18664
Active Capital,18664
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
TPG,6701
Ocean Avenue Capital Partners,13880
"Welsh, Carson, Anderson & Stowe",5592
"Welsh, Carson, Anderson & Stowe",5592
"Welsh, Carson, Anderson & Stowe",5592
"Welsh, Carson, Anderson & Stowe",5592
Wind Point Partners,6745
Wind Point Partners,6745
Wind Point Partners,6745
Wind Point Partners,6745
Oaktree Capital Management,5588
Industry Ventures,2333
HarbourVest Partners,6523
HarbourVest Partners,6523
HarbourVest Partners,6523
HarbourVest Partners,6523
HarbourVest Partners,6523
HarbourVest Partners,6523
Värde Partners,8397
Värde Partners,8397
Värde Partners,8397
Värde Partners,8397
Grey Street Capital,22896
iCapital Network,20104
iCapital Network,20104
Hack VC,21056
Vertical Venture Partners,15487
Vertical Venture Partners,15487
Vertical Venture Partners,15487
Vertical Venture Partners,15487
Search Fund Partners,18433
Search Fund Partners,18433
BlackRock,867
FFL Partners,7236
FFL Partners,7236
Seaport Global,22897
Epiq Capital,17546
Anthemis,17109
Anthemis,17109
Anthemis,17109
Anthemis,17109
Anthemis,17109
Anthemis,17109
Nanban Ventures,22903
Nanban Ventures,22903
Race Capital,19601
SV Tech Ventures,20109
Prime Movers Lab,19330
SR One,1719
SR One,1719
Slow Ventures,16726
Ten Coves Capital,21739
Ten Coves Capital,21739
Korify Capital,22739
Korify Capital,22739
Korify Capital,22739
Cofounders Capital,19714
Korify Capital,22739
Korify Capital,22739
Korify Capital,22739
MicroVentures,21421
Coliseum Capital,22905
CourtsideVC,17273
Lynett Capital,18298
Lynett Capital,18298
Lynett Capital,18298
Lynett Capital,18298
Lynett Capital,18298
Lynett Capital,18298
Oak Hill Advisors,12574
Oak Hill Advisors,12574
Oak Hill Advisors,12574
ROBO Global,22906
ROBO Global,22906
White Oak Global Advisors,16014
Permira Advisers,6639
Permira Advisers,6639
Hall Capital Partners,1740
Hall Capital Partners,1740
Ion Crossover Partners,22908
Ion Crossover Partners,22908
Oaktree Capital Management,5588
Coalition Investment Partners,22909
St. Cloud Capital,8295
Better Ventures,17872
Better Ventures,17872
Madison Dearborn Partners,6581
Clearview Capital,8559
Clearview Capital,8559
Clearview Capital,8559
Clearview Capital,8559
Clearview Capital,8559
Clearview Capital,8559
CAZ Investments,9345
Boost VC,16198
Boost VC,16198
ID Fund,21431
Ottawa Avenue Private Capital,22910
Ottawa Avenue Private Capital,22910
Compass Group Equity Partners,22912
Compass Group Equity Partners,22912
Compass Group Equity Partners,22912
Compass Group Equity Partners,22912
Compass Group Equity Partners,22912
The Carlyle Group,5579
Harlan Capital Partners,12669
Fannin Innovation Studio,21790
ff Venture Capital,13357
Francisco Partners,6497
Gridiron Capital,8059
Gridiron Capital,8059
Gridiron Capital,8059
StepStone Group,7045
Garcia Hamilton & Associates,22915
Blue Vision Capital,22916
Blue Vision Capital,22916
Headwater Equity Partners,12792
Headwater Equity Partners,12792
Mediobanca,1643
Accolade Partners,2790
Accolade Partners,2790
KKR,5586
KKR,5586
KKR,5586
KKR,5586
Firebolt Ventures,19453
Toyota Ventures,19719
Toyota Ventures,19719
Toyota Ventures,19719
Toyota Ventures,19719
Toyota Ventures,19719
Toyota Ventures,19719
Toyota Ventures,19719
Flare Capital Partners,13839
Gerber Taylor,10920
Altera Advisors,22927
SignalFire,16997
SignalFire,16997
SignalFire,16997
Black Founders Matter,22928
Ganas Ventures,22929
Ganas Ventures,22929
Perennial Partners,22930
Perennial Partners,22930
Perennial Partners,22930
Perennial Partners,22930
Perennial Partners,22930
Perennial Partners,22930
Bee Partners,16304
Bee Partners,16304
Barings,2161
Third Lake Partners,20727
Distributed Global,19745
Distributed Global,19745
GrowthCurve Capital,22382
GrowthCurve Capital,22382
GrowthCurve Capital,22382
GrowthCurve Capital,22382
SeventySix Capital,18754
SeventySix Capital,18754
Radius Capital Ventures,22933
Radius Capital Ventures,22933
Radius Capital Ventures,22933
Company Ventures,22934
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Nordic Capital,6615
Coatue Management,16237
Fin Capital,22936
Fin Capital,22936
Tacora Capital,22938
Tacora Capital,22938
XRC Labs,20660
XRC Labs,20660
XRC Labs,20660
Forebright Capital Management,19593
Forebright Capital Management,19593
Tishman Speyer,6154
Coatue Management,16237
Angelo Gordon,5225
Floodgate,8784
Floodgate,8784
AE Industrial Partners,16704
AE Industrial Partners,16704
AE Industrial Partners,16704
AE Industrial Partners,16704
AE Industrial Partners,16704
AE Industrial Partners,16704
Sterling Road,20466
Andreessen Horowitz,10858
Battery Ventures,6393
Battery Ventures,6393
Battery Ventures,6393
Battery Ventures,6393
Builders VC,18032
Linse Capital,17906
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
NeoTribe Ventures,18268
Linse Capital,17906
Battery Ventures,6393
Battery Ventures,6393
Battery Ventures,6393
Battery Ventures,6393
Veritas Capital,6731
FreeFlow,20259
FreeFlow,20259
LRVHealth,14223
LRVHealth,14223
LRVHealth,14223
TTV Capital,14520
TTV Capital,14520
Construct Capital,20967
Construct Capital,20967
Construct Capital,20967
Construct Capital,20967
Construct Capital,20967
BlackRock,867
Rock Creek Capital,7283
Rock Creek Capital,7283
Rock Creek Capital,7283
Rock Creek Capital,7283
Prairie Capital,8148
Northgate Capital,7918
Northgate Capital,7918
Northgate Capital,7918
SVB Capital,8175
Avego Management,21718
L Catterton,7169
L Catterton,7169
L Catterton,7169
L Catterton,7169
Three Valley Copper,12556
Three Valley Copper,12556
10Talents Investors,18301
10Talents Investors,18301
Frist Cressey Ventures,19358
Frist Cressey Ventures,19358
Addition,20971
CAZ Investments,9345
CAZ Investments,9345
ECP,5634
ECP,5634
Roark Capital Group,7614
Cresset Partners,20357
Goldman Sachs Asset Management,954
Goldman Sachs Asset Management,954
Goldman Sachs Asset Management,954
Goldman Sachs Asset Management,954
Goldman Sachs Asset Management,954
Goldman Sachs Asset Management,954
Goldman Sachs Asset Management,954
Goldman Sachs Asset Management,954
Collaborative Fund,13758
Shine Capital,21434
Freestyle Capital,12806
Cowboy Ventures,15804
Future\Perfect Ventures,15404
Future\Perfect Ventures,15404
Future\Perfect Ventures,15404
Future\Perfect Ventures,15404
Future\Perfect Ventures,15404
Future\Perfect Ventures,15404
Blockchain Capital,16811
Blockchain Capital,16811
Angelo Gordon,5225
GCM Grosvenor,2827
Medical Excellence Capital,22953
First Republic Bank,3302
Bienville Capital,13451
Orkila Capital,15753
Orkila Capital,15753
SEI Investments,3155
CIC Partners,12724
CIC Partners,12724
CIC Partners,12724
CIC Partners,12724
"Spearhead Capital, LLC",20738
SDC Capital Partners,19119
SDC Capital Partners,19119
GFR Fund,19560
GFR Fund,19560
GFR Fund,19560
GFR Fund,19560
GFR Fund,19560
GFR Fund,19560
GFR Fund,19560
GFR Fund,19560
Portland Seed Fund,15014
Portland Seed Fund,15014
Portland Seed Fund,15014
Providence Equity Partners,6650
Providence Equity Partners,6650
Siguler Guff,6680
Siguler Guff,6680
Long Path Partners,22962
Propel Bio Partners,22963
Propel Bio Partners,22963
Magnetic Ventures,21475
Blackstone,5611
Blackstone,5611
Blackstone,5611
Blackstone,5611
Blackstone,5611
Blackstone,5611
Fund Evaluation Group,2861
Fund Evaluation Group,2861
Fund Evaluation Group,2861
Fund Evaluation Group,2861
Fund Evaluation Group,2861
Fund Evaluation Group,2861
Flyover Capital,17330
Flyover Capital,17330
World Innovation Lab,15022
World Innovation Lab,15022
World Innovation Lab,15022
World Innovation Lab,15022
Concrete Rose,21049
Acorn Bioventures,20958
The Artemis Fund,19928
Stonecutter Ventures,22965
Winthrop Square Capital,20006
Kindred Ventures,19441
Distributed Ventures,22966
Distributed Ventures,22966
Peak Rock Capital,13213
Valor Equity Partners,9120
Valor Equity Partners,9120
Valor Equity Partners,9120
Rhapsody Venture Partners,18617
Rhapsody Venture Partners,18617
Andreessen Horowitz,10858
Broad Sky Partners,22967
Andreessen Horowitz,10858
KSV Global,22968
KSV Global,22968
KSV Global,22968
KSV Global,22968
KSV Global,22968
KSV Global,22968
BPOC,7372
Battery Ventures,6393
Battery Ventures,6393
Battery Ventures,6393
Battery Ventures,6393
Harren Equity Partners,14333
Harren Equity Partners,14333
Harren Equity Partners,14333
Harren Equity Partners,14333
Harren Equity Partners,14333
Blue Scorpion Investments,18757
Insight Partners,7597
Brighton Park Capital,20198
Invesco Private Capital,6550
Alta Park Capital,20729
Oaktree Capital Management,5588
Blackstone,5611
Dunes Point Capital,18602
Bonfire Ventures,18282
Bonfire Ventures,18282
Signet Healthcare Partners,11715
Signet Healthcare Partners,11715
Signet Healthcare Partners,11715
Searchlight Capital Partners,11431
Searchlight Capital Partners,11431
Brown Advisory,3944
SV Health Investors,8224
SV Health Investors,8224
Greybull Stewardship,22970
Greybull Stewardship,22970
abrdn,4297
Panache Ventures,19927
Panache Ventures,19927
Panache Ventures,19927
BMO Global Asset Management,1952
Abbott Capital Management,6350
Feenix Venture Partners,19477
Equal Ventures,19642
1confirmation,18669
Hall Capital Partners,1740
Endicott Growth Equity Partners,20432
Endicott Growth Equity Partners,20432
Cypher Capital,22972
Cypher Capital,22972
Cypher Capital,22972
Cypher Capital,22972
Cypher Capital,22972
Cypher Capital,22972
Cypher Capital,22972
Cypher Capital,22972
Cypher Capital,22972
Cypher Capital,22972
Cypher Capital,22972
Cypher Capital,22972
Morningside Capital Management,18894
Morningside Capital Management,18894
Unusual Ventures,20261
American Capital Partners,19583
Bedrock Capital,19765
GFT Ventures,22975
GFT Ventures,22975
GFT Ventures,22975
GFT Ventures,22975
Brown Advisory,3944
Coatue Management,16237
Crestline Investors,9333
ShangBay Capital,19451
ShangBay Capital,19451
ShangBay Capital,19451
Clarity Capital Partners,22978
Franklin Templeton Investments,6211
ArrowMark Partners,21905
SemperVirens,22979
Cotton Creek Capital,12759
Cotton Creek Capital,12759
Atalaya Capital Management,12708
Third Sphere,22980
Third Sphere,22980
SemperVirens,22979
The General Partnership,22981
Invision Capital,10721
Hall Capital Partners,1740
Practical Venture Capital,21519
iCapital Network,20104
NewRoad Capital Partners,17505
NewRoad Capital Partners,17505
NewRoad Capital Partners,17505
NewRoad Capital Partners,17505
Carthona Capital,22982
Carthona Capital,22982
Carthona Capital,22982
Carthona Capital,22982
Carthona Capital,22982
Carthona Capital,22982
Carthona Capital,22982
Carthona Capital,22982
Waud Capital Partners,7379
Waud Capital Partners,7379
Waud Capital Partners,7379
FirstMark Capital,10645
FirstMark Capital,10645
Strattam Capital,15806
Strattam Capital,15806
TPG,6701
Commonfund Capital,914
Commonfund Capital,914
Commonfund Capital,914
Commonfund Capital,914
Commonfund Capital,914
Commonfund Capital,914
Cervin Ventures,13096
Nautic Partners,6608
Nautic Partners,6608
Nautic Partners,6608
Coatue Management,16237
Atomico,8968
Atomico,8968
Atomico,8968
LGT Capital Partners,6573
LGT Capital Partners,6573
LGT Capital Partners,6573
LGT Capital Partners,6573
Atomico,8968
Atomico,8968
Atomico,8968
CAIS Group,19442
Canapi Ventures,20136
Canapi Ventures,20136
Insight Partners,7597
Insight Partners,7597
Azalea Group,18735
Azalea Group,18735
Azalea Group,18735
Azalea Group,18735
Azalea Group,18735
Azalea Group,18735
Prime Movers Lab,19330
Prime Movers Lab,19330
Prime Movers Lab,19330
Prime Movers Lab,19330
Prime Movers Lab,19330
Prime Movers Lab,19330
Prime Movers Lab,19330
LifeSci Capital,20589
Bow River Capital,2138
Capital Dynamics,90
Capital Dynamics,90
Capital Dynamics,90
Trinity Investors,22988
Bow River Capital,2138
Coatue Management,16237
Lometa Capital Partners,21482
Lometa Capital Partners,21482
Smash Ventures,22330
Smash Ventures,22330
"MSD Capital, L.P.",1665
StepStone Group,7045
Power Sustainable,22993
The Sterling Group,8500
The Sterling Group,8500
Main Post Partners,15750
Main Post Partners,15750
Main Post Partners,15750
McGinty Road Partners,19418
Madryn Asset Management,16858
Madryn Asset Management,16858
Madryn Asset Management,16858
Water Street,8050
Water Street,8050
BDT Capital Partners,11018
EJF Capital,22994
EJF Capital,22994
Aestus Capital,22995
Aestus Capital,22995
Montauk TriGuard,1627
TCV,6697
TCV,6697
TCV,6697
Comvest Partners,11696
First Eagle Investment Management,9129
Artis Ventures,14888
Artis Ventures,14888
Artis Ventures,14888
BlackRock,867
Tenfore Holding,18201
KSL Capital Partners,7906
Arctos Sports Partners,20814
LongueVue Capital,12522
LongueVue Capital,12522
LongueVue Capital,12522
Uncork Capital,12388
HarbourVest Partners,6523
Wisdom Ventures,22998
Union Square Ventures,8036
Uncork Capital,12388
Transformation Capital,20392
Transformation Capital,20392
BOND,21361
Rain Capital,22999
Wingspan Capital,21429
Playground Global,16700
Sagard,18892
Sagard,18892
Sagard,18892
Sagard,18892
Sagard,18892
Sagard,18892
Sagard,18892
Sagard,18892
Brick Street Capital,23002
Brick Street Capital,23002
Brick Street Capital,23002
Brick Street Capital,23002
Brick Street Capital,23002
Crestline Investors,9333
SK Ventures,12159
OrbiMed Advisors,6907
OrbiMed Advisors,6907
OrbiMed Advisors,6907
OrbiMed Advisors,6907
OrbiMed Advisors,6907
OrbiMed Advisors,6907
PPB Capital Partners,18204
Realization Capital Partners,19654
Thoma Bravo,8759
Viridescent Capital,23005
Viridescent Capital,23005
CAZ Investments,9345
Squadra Ventures,23006
Housatonic Partners,9033
Searchlight Capital Partners,11431
Searchlight Capital Partners,11431
MetLife Investment Management,13102
FFL Partners,7236
Blue Collective,16778
Manulife Investment Management,7435
Canyon Capital Advisors,21801
Thoma Bravo,8759
Tamarix Capital,12624
ODDO BHF Private Equity,2978
ODDO BHF Private Equity,2978
ODDO BHF Private Equity,2978
Apollo Global Management,8096
Brixey & Meyer Capital,17781
Brixey & Meyer Capital,17781
Brixey & Meyer Capital,17781
HighCape Capital,19627
HighCape Capital,19627
HighCape Capital,19627
Arlington Capital Partners,6868
Anacapa Partners,14040
Goldfinch Partners,20884
Landmark Partners,5587
CM Wealth Advisors,23010
Town Hall Ventures,19147
Goldman Sachs Asset Management,954
Golden Venture Partners,16251
Motivate Venture Capital,20352
HealthQuest Capital,15960
Bitkraft,18391
Bitkraft,18391
Bitkraft,18391
Capstar Ventures,22379
AB Health Ventures,23012
AB Health Ventures,23012
Andera Partners,8736
Andera Partners,8736
Andera Partners,8736
Andera Partners,8736
Foundry Group,9100
ARCH Venture Partners,6376
ARCH Venture Partners,6376
ARCH Venture Partners,6376
Blue Torch Capital,19365
Blue Torch Capital,19365
ARC Group,23014
ARC Group,23014
ARC Group,23014
ARC Group,23014
ARC Group,23014
ARC Group,23014
NFX Capital,18781
Atomic,18713
Atomic,18713
Tau Ventures,20907
Tau Ventures,20907
Altamount Capital Management,11636
Echo River Capital,23016
First Republic Bank,3302
Flyover Capital,17330
Flyover Capital,17330
Ehrenkranz Partners,19322
Galaxy Digital,22835
Galaxy Digital,22835
Renegade Partners,22225
Red Sea Ventures,20203
Lumerity Capital,18403
Lumerity Capital,18403
Lumerity Capital,18403
Perry Creek Capital,16009
Ignition Partners,7015
Ares Management,6844
Ares Management,6844
Silverton Partners,14547
Hunter Point Capital; HPC,21612
Hunter Point Capital; HPC,21612
Hunter Point Capital; HPC,21612
Silverton Partners,14547
Sculptor Capital Management,5867
Sculptor Capital Management,5867
Sculptor Capital Management,5867
Hunter Point Capital; HPC,21612
Hunter Point Capital; HPC,21612
Hunter Point Capital; HPC,21612
Prelude Ventures,23018
iCapital Network,20104
Hunter Point Capital; HPC,21612
Hunter Point Capital; HPC,21612
Hunter Point Capital; HPC,21612
Gamut Capital Management,16963
Gamut Capital Management,16963
Gamut Capital Management,16963
Gamut Capital Management,16963
Hunter Point Capital; HPC,21612
SaaS Capital,12917
SaaS Capital,12917
Battle Investment Group,23020
1315 Capital,16694
1315 Capital,16694
1315 Capital,16694
1315 Capital,16694
1315 Capital,16694
1315 Capital,16694
Millennium Technology Value Partners,7949
Hastings Equity Partners,10763
.406 Ventures,8152
NewView Capital,19344
Headlands Capital Management,12779
Headlands Capital Management,12779
Headlands Capital Management,12779
Headlands Capital Management,12779
Headlands Capital Management,12779
Headlands Capital Management,12779
Headlands Capital Management,12779
Headlands Capital Management,12779
Headlands Capital Management,12779
Headlands Capital Management,12779
Headlands Capital Management,12779
Headlands Capital Management,12779
HighVista Strategies,3671
HighVista Strategies,3671
Jasper Ridge Partners,3652
Goanna Capital,22918
Goanna Capital,22918
ASH Ventures,23022
Apollo Global Management,8096
Apollo Global Management,8096
TPG,6701
Red Iron Group,23023
Petrichor Healthcare Capital Management,21015
Imaginary,20421
Imaginary,20421
Imaginary,20421
Imaginary,20421
Imaginary,20421
Imaginary,20421
Imaginary,20421
Imaginary,20421
Imaginary,20421
Annapolis Capital,12686
White Star Capital,17056
Ninety One plc.,8768
Alterra Private Equity Group,7924
Alterra Private Equity Group,7924
Alterra Private Equity Group,7924
Evok Innovations,23026
Evok Innovations,23026
Stripes,11805
Stripes,11805
Pomerleau Capital,23027
Impact Engine,16855
Impact Engine,16855
Impact Engine,16855
Brightstar Capital Partners,17511
Soundcore Capital Partners,17061
Bernhard Capital Partners,16174
Lios Partners,23029
TGC Impact,23030
TGC Impact,23030
TGC Impact,23030
TGC Impact,23030
TGC Impact,23030
Partners for Growth,13388
Partners for Growth,13388
Partners for Growth,13388
Partners for Growth,13388
Partners for Growth,13388
Partners for Growth,13388
Partners for Growth,13388
Partners for Growth,13388
Partners for Growth,13388
First Reserve,6490
First Reserve,6490
First Reserve,6490
First Reserve,6490
First Reserve,6490
First Reserve,6490
Pivotal Life Sciences,23034
Pivotal Life Sciences,23034
Pivotal Life Sciences,23034
Pivotal Life Sciences,23034
BlackRock,867
iCapital Network,20104
Vivo Capital,7980
Vivo Capital,7980
iCapital Network,20104
Rapha Capital Management,23035
Rapha Capital Management,23035
Vintage Investment Partners,8230
Vintage Investment Partners,8230
Vintage Investment Partners,8230
Vintage Investment Partners,8230
Vintage Investment Partners,8230
Vintage Investment Partners,8230
Motive Partners,18415
Motive Partners,18415
Motive Partners,18415
Motive Partners,18415
Motive Partners,18415
Motive Partners,18415
Ahoy Capital,20826
Nashville Capital Network,14251
Berkshire Partners,6400
Berkshire Partners,6400
ADM Capital,7771
ADM Capital,7771
ADM Capital,7771
ADM Capital,7771
ADM Capital,7771
ADM Capital,7771
Atlantic Street Capital,8560
Indicator Ventures,16343
ECP,5634
Water Street,8050
Water Street,8050
Crossplane Capital,19957
GrÃ¸n Ventures,20028
Arctos Sports Partners,20814
Arctos Sports Partners,20814
Arctos Sports Partners,20814
King Street Capital Management,5838
King Street Capital Management,5838
King Street Capital Management,5838
King Street Capital Management,5838
King Street Capital Management,5838
King Street Capital Management,5838
Galaxy Digital,22835
Galaxy Digital,22835
Domain Capital Advisors,18914
Idea Fund,18593
Illuminate Ventures,11223
Imaginary,20421
Imaginary,20421
Imaginary,20421
Imaginary,20421
Imaginary,20421
Imaginary,20421
Imaginary,20421
Imaginary,20421
Imaginary,20421
Trivest Partners,6718
Trivest Partners,6718
Trivest Partners,6718
CRCM Ventures,19963
CRCM Ventures,19963
Continuim Equity Partners,22272
New Science Ventures,15752
New Science Ventures,15752
Hauser Private Equity,14669
Halle Capital Management,23047
Halle Capital Management,23047
Halle Capital Management,23047
BlackRock,867
Crosspoint Capital Partners,20991
Crosspoint Capital Partners,20991
Crosspoint Capital Partners,20991
Crosspoint Capital Partners,20991
CULT Capital,18256
CULT Capital,18256
Liberty Hall Capital Partners,17457
JP Morgan Asset Management,5687
HPS Investment Partners,7143
iCapital Network,20104
iCapital Network,20104
iCapital Network,20104
AEA Investors,8057
AEA Investors,8057
AEA Investors,8057
AEA Investors,8057
AEA Investors,8057
AEA Investors,8057
AEA Investors,8057
AEA Investors,8057
AEA Investors,8057
iCapital Network,20104
Hamilton Lane,6521
Hamilton Lane,6521
Hamilton Lane,6521
Hamilton Lane,6521
Hamilton Lane,6521
JMI Equity,6554
10T Holdings,22428
10T Holdings,22428
WndrCo,23050
WndrCo,23050
WndrCo,23050
Commonfund Capital,914
Commonfund Capital,914
Commonfund Capital,914
Commonfund Capital,914
Commonfund Capital,914
Commonfund Capital,914
Glendon Capital Management,14918
Redpoint China Ventures,6656
Redpoint China Ventures,6656
Redpoint China Ventures,6656
Redpoint China Ventures,6656
Brightstone Venture Capital,15584
Brightstone Venture Capital,15584
EchoVC Partners,12399
Vista Equity Partners,8411
Vista Equity Partners,8411
Bedrock Capital,19765
Serve Capital Partners,17649
EchoVC Partners,12399
EchoVC Partners,12399
Aquiline Capital Partners,8103
Aquiline Capital Partners,8103
Aquiline Capital Partners,8103
Aquiline Capital Partners,8103
Aquiline Capital Partners,8103
Aquiline Capital Partners,8103
Aquiline Capital Partners,8103
Aquiline Capital Partners,8103
Kin Ventures,23053
BBR Partners,3230
FinTech Collective,18127
FinTech Collective,18127
NGP Energy Capital Management,8410
NGP Energy Capital Management,8410
Quantum Energy Partners,7174
Quantum Energy Partners,7174
Amen Capital,23054
Amen Capital,23054
PPB Capital Partners,18204
Troy Capital Partners,21636
Troy Capital Partners,21636
Troy Capital Partners,21636
Corridor Capital,12869
Corridor Capital,12869
Bullpen Capital,12593
Corridor Capital,12869
Corridor Capital,12869
