strategy_id,lp_id,strategy,regions
11161,59,Buyout / Corporate Private Equity,Asia-Pacific
12580,59,Buyout / Corporate Private Equity,Central/Eastern Europe
34489,59,Buyout / Corporate Private Equity,Latin America
30083,59,Buyout / Corporate Private Equity,Middle East/Africa
4689,59,Buyout / Corporate Private Equity,Western Europe
36944,59,Distressed / Turnaround,North America
8839,59,Distressed / Turnaround,Asia-Pacific
27491,59,Distressed / Turnaround,Central/Eastern Europe
30637,59,Distressed / Turnaround,Latin America
40726,59,Distressed / Turnaround,Middle East/Africa
17656,59,Distressed / Turnaround,Western Europe
13784,59,Fund of Funds / Co-Investment,North America
33467,59,Fund of Funds / Co-Investment,Asia-Pacific
33072,59,Fund of Funds / Co-Investment,Central/Eastern Europe
1624,59,Fund of Funds / Co-Investment,Latin America
28530,59,Fund of Funds / Co-Investment,Middle East/Africa
37306,59,Fund of Funds / Co-Investment,Western Europe
32269,59,Mezzanine / Debt,North America
1776,59,Mezzanine / Debt,Asia-Pacific
6916,59,Mezzanine / Debt,Central/Eastern Europe
35681,59,Mezzanine / Debt,Latin America
32457,59,Mezzanine / Debt,Middle East/Africa
45459,59,Mezzanine / Debt,Western Europe
3471,59,Venture Capital / Growth Equity,North America
22017,59,Venture Capital / Growth Equity,Asia-Pacific
28731,59,Venture Capital / Growth Equity,Central/Eastern Europe
39798,59,Venture Capital / Growth Equity,Latin America
34047,59,Venture Capital / Growth Equity,Middle East/Africa
17129,59,Venture Capital / Growth Equity,Western Europe
47813,60,Venture Capital / Growth Equity,North America
15573,62,Buyout / Corporate Private Equity,North America
34353,62,Buyout / Corporate Private Equity,Asia-Pacific
29964,62,Buyout / Corporate Private Equity,Central/Eastern Europe
22551,62,Buyout / Corporate Private Equity,Latin America
14502,62,Buyout / Corporate Private Equity,Middle East/Africa
38932,62,Buyout / Corporate Private Equity,Western Europe
26071,62,Fund of Funds / Co-Investment,North America
22723,62,Fund of Funds / Co-Investment,Asia-Pacific
25648,62,Fund of Funds / Co-Investment,Central/Eastern Europe
27408,62,Fund of Funds / Co-Investment,Latin America
45067,62,Fund of Funds / Co-Investment,Middle East/Africa
1693,62,Fund of Funds / Co-Investment,Western Europe
48901,62,Mezzanine / Debt,North America
12501,62,Mezzanine / Debt,Asia-Pacific
21728,62,Mezzanine / Debt,Central/Eastern Europe
14725,62,Mezzanine / Debt,Latin America
23090,62,Mezzanine / Debt,Middle East/Africa
47386,62,Mezzanine / Debt,Western Europe
7641,62,Venture Capital / Growth Equity,North America
30130,62,Venture Capital / Growth Equity,Asia-Pacific
29966,62,Venture Capital / Growth Equity,Central/Eastern Europe
17392,62,Venture Capital / Growth Equity,Latin America
36420,62,Venture Capital / Growth Equity,Middle East/Africa
30118,62,Venture Capital / Growth Equity,Western Europe
25113,64,Buyout / Corporate Private Equity,North America
15337,64,Distressed / Turnaround,North America
24743,64,Fund of Funds / Co-Investment,North America
30721,64,Mezzanine / Debt,North America
40942,64,Secondaries,North America
47680,64,Venture Capital / Growth Equity,North America
18421,65,Buyout / Corporate Private Equity,North America
18918,65,Buyout / Corporate Private Equity,Asia-Pacific
29099,65,Buyout / Corporate Private Equity,Central/Eastern Europe
25709,65,Buyout / Corporate Private Equity,Latin America
23962,65,Buyout / Corporate Private Equity,Middle East/Africa
22039,65,Buyout / Corporate Private Equity,Western Europe
49389,65,Distressed / Turnaround,North America
35841,65,Distressed / Turnaround,Asia-Pacific
37413,65,Distressed / Turnaround,Central/Eastern Europe
28473,65,Distressed / Turnaround,Latin America
28862,65,Distressed / Turnaround,Middle East/Africa
19879,65,Distressed / Turnaround,Western Europe
31414,65,Venture Capital / Growth Equity,North America
42372,65,Venture Capital / Growth Equity,Asia-Pacific
48381,65,Venture Capital / Growth Equity,Central/Eastern Europe
48058,65,Venture Capital / Growth Equity,Latin America
49737,65,Venture Capital / Growth Equity,Middle East/Africa
24774,65,Venture Capital / Growth Equity,Western Europe
10295,66,Buyout / Corporate Private Equity,North America
33453,66,Buyout / Corporate Private Equity,Asia-Pacific
9239,66,Buyout / Corporate Private Equity,Central/Eastern Europe
16052,66,Buyout / Corporate Private Equity,Latin America
46377,66,Buyout / Corporate Private Equity,Middle East/Africa
36777,66,Buyout / Corporate Private Equity,Western Europe
15896,66,Venture Capital / Growth Equity,North America
20559,66,Venture Capital / Growth Equity,Asia-Pacific
33138,66,Venture Capital / Growth Equity,Central/Eastern Europe
18076,66,Venture Capital / Growth Equity,Latin America
10250,66,Venture Capital / Growth Equity,Middle East/Africa
43611,66,Venture Capital / Growth Equity,Western Europe
30142,67,Buyout / Corporate Private Equity,North America
45332,67,Buyout / Corporate Private Equity,Asia-Pacific
17903,67,Buyout / Corporate Private Equity,Central/Eastern Europe
7784,67,Buyout / Corporate Private Equity,Latin America
169,67,Buyout / Corporate Private Equity,Middle East/Africa
21433,67,Buyout / Corporate Private Equity,Western Europe
5761,67,Distressed / Turnaround,North America
17839,67,Distressed / Turnaround,Asia-Pacific
27183,67,Distressed / Turnaround,Central/Eastern Europe
10355,67,Distressed / Turnaround,Latin America
39725,67,Distressed / Turnaround,Middle East/Africa
18793,67,Distressed / Turnaround,Western Europe
25125,67,Fund of Funds / Co-Investment,North America
35652,67,Fund of Funds / Co-Investment,Asia-Pacific
15116,67,Fund of Funds / Co-Investment,Central/Eastern Europe
43527,67,Fund of Funds / Co-Investment,Latin America
43630,67,Fund of Funds / Co-Investment,Middle East/Africa
1104,67,Fund of Funds / Co-Investment,Western Europe
26384,67,Mezzanine / Debt,North America
36595,67,Mezzanine / Debt,Asia-Pacific
45909,67,Mezzanine / Debt,Central/Eastern Europe
21070,67,Mezzanine / Debt,Latin America
2762,67,Mezzanine / Debt,Middle East/Africa
26679,67,Mezzanine / Debt,Western Europe
41308,67,Secondaries,North America
27430,67,Secondaries,Asia-Pacific
34354,67,Secondaries,Central/Eastern Europe
27749,67,Secondaries,Latin America
27948,67,Secondaries,Middle East/Africa
46758,67,Secondaries,Western Europe
7767,67,Venture Capital / Growth Equity,North America
10364,67,Venture Capital / Growth Equity,Asia-Pacific
38203,67,Venture Capital / Growth Equity,Central/Eastern Europe
9112,67,Venture Capital / Growth Equity,Latin America
3227,67,Venture Capital / Growth Equity,Middle East/Africa
44667,67,Venture Capital / Growth Equity,Western Europe
41096,68,Buyout / Corporate Private Equity,North America
43415,68,Buyout / Corporate Private Equity,Western Europe
41693,68,Distressed / Turnaround,North America
1184,68,Distressed / Turnaround,Western Europe
37410,68,Mezzanine / Debt,North America
36596,68,Mezzanine / Debt,Western Europe
49558,68,Secondaries,North America
25245,68,Secondaries,Western Europe
40355,68,Venture Capital / Growth Equity,North America
13731,68,Venture Capital / Growth Equity,Western Europe
39287,71,Buyout / Corporate Private Equity,North America
22526,71,Buyout / Corporate Private Equity,Asia-Pacific
17896,71,Buyout / Corporate Private Equity,Central/Eastern Europe
2460,71,Buyout / Corporate Private Equity,Latin America
16447,71,Buyout / Corporate Private Equity,Middle East/Africa
32333,71,Buyout / Corporate Private Equity,Western Europe
32642,71,Distressed / Turnaround,North America
31876,71,Distressed / Turnaround,Asia-Pacific
7714,71,Distressed / Turnaround,Central/Eastern Europe
5489,71,Distressed / Turnaround,Latin America
46603,71,Distressed / Turnaround,Middle East/Africa
28323,71,Distressed / Turnaround,Western Europe
39460,71,Mezzanine / Debt,North America
14442,71,Mezzanine / Debt,Asia-Pacific
29975,71,Mezzanine / Debt,Central/Eastern Europe
25023,71,Mezzanine / Debt,Latin America
15593,71,Mezzanine / Debt,Middle East/Africa
4740,71,Mezzanine / Debt,Western Europe
18881,71,Venture Capital / Growth Equity,North America
1420,71,Venture Capital / Growth Equity,Asia-Pacific
35871,71,Venture Capital / Growth Equity,Central/Eastern Europe
15399,71,Venture Capital / Growth Equity,Latin America
24798,71,Venture Capital / Growth Equity,Middle East/Africa
49585,71,Venture Capital / Growth Equity,Western Europe
32253,72,Buyout / Corporate Private Equity,North America
4100,72,Buyout / Corporate Private Equity,Asia-Pacific
17612,72,Buyout / Corporate Private Equity,Central/Eastern Europe
5839,72,Buyout / Corporate Private Equity,Latin America
37679,72,Buyout / Corporate Private Equity,Middle East/Africa
31725,72,Buyout / Corporate Private Equity,Western Europe
398,72,Distressed / Turnaround,North America
20607,72,Distressed / Turnaround,Western Europe
12858,72,Fund of Funds / Co-Investment,North America
1851,72,Fund of Funds / Co-Investment,Asia-Pacific
25870,72,Fund of Funds / Co-Investment,Central/Eastern Europe
24897,72,Fund of Funds / Co-Investment,Latin America
39422,72,Fund of Funds / Co-Investment,Middle East/Africa
1754,72,Fund of Funds / Co-Investment,Western Europe
33488,72,Mezzanine / Debt,North America
9684,72,Mezzanine / Debt,Western Europe
37457,72,Other,North America
14089,72,Other,Asia-Pacific
14247,72,Other,Latin America
36078,72,Other,Middle East/Africa
25792,72,Venture Capital / Growth Equity,North America
25269,72,Venture Capital / Growth Equity,Asia-Pacific
34605,72,Venture Capital / Growth Equity,Western Europe
20769,73,Fund of Funds / Co-Investment,North America
11569,73,Fund of Funds / Co-Investment,Asia-Pacific
25067,73,Fund of Funds / Co-Investment,Central/Eastern Europe
23073,73,Fund of Funds / Co-Investment,Latin America
38294,73,Fund of Funds / Co-Investment,Middle East/Africa
29042,73,Fund of Funds / Co-Investment,Western Europe
14085,73,Mezzanine / Debt,North America
2759,73,Mezzanine / Debt,Asia-Pacific
29086,73,Mezzanine / Debt,Central/Eastern Europe
26076,73,Mezzanine / Debt,Latin America
13507,73,Mezzanine / Debt,Middle East/Africa
6803,73,Mezzanine / Debt,Western Europe
5976,73,Secondaries,North America
20022,73,Secondaries,Asia-Pacific
22815,73,Secondaries,Central/Eastern Europe
48881,73,Secondaries,Latin America
4894,73,Secondaries,Middle East/Africa
46932,73,Secondaries,Western Europe
3939,74,Buyout / Corporate Private Equity,North America
35408,74,Buyout / Corporate Private Equity,Western Europe
34261,74,Distressed / Turnaround,North America
1320,74,Distressed / Turnaround,Western Europe
15225,74,Venture Capital / Growth Equity,North America
36473,74,Venture Capital / Growth Equity,Western Europe
9293,75,Buyout / Corporate Private Equity,North America
15049,75,Fund of Funds / Co-Investment,North America
35447,75,Mezzanine / Debt,North America
49513,75,Venture Capital / Growth Equity,North America
25627,76,Fund of Funds / Co-Investment,North America
34018,76,Fund of Funds / Co-Investment,Asia-Pacific
26438,76,Fund of Funds / Co-Investment,Central/Eastern Europe
3869,76,Fund of Funds / Co-Investment,Latin America
17240,76,Fund of Funds / Co-Investment,Middle East/Africa
25874,76,Fund of Funds / Co-Investment,Western Europe
36225,76,Mezzanine / Debt,North America
34481,76,Mezzanine / Debt,Asia-Pacific
4272,76,Mezzanine / Debt,Central/Eastern Europe
36016,76,Mezzanine / Debt,Latin America
19682,76,Mezzanine / Debt,Middle East/Africa
25142,76,Mezzanine / Debt,Western Europe
3695,76,Secondaries,North America
4367,76,Secondaries,Asia-Pacific
30867,76,Secondaries,Central/Eastern Europe
30907,76,Secondaries,Latin America
4338,76,Secondaries,Middle East/Africa
23329,76,Secondaries,Western Europe
13459,76,Venture Capital / Growth Equity,North America
39878,76,Venture Capital / Growth Equity,Asia-Pacific
37362,76,Venture Capital / Growth Equity,Central/Eastern Europe
49580,76,Venture Capital / Growth Equity,Latin America
29531,76,Venture Capital / Growth Equity,Middle East/Africa
28472,76,Venture Capital / Growth Equity,Western Europe
45200,78,Buyout / Corporate Private Equity,North America
43116,78,Distressed / Turnaround,North America
7319,78,Fund of Funds / Co-Investment,North America
211,78,Mezzanine / Debt,North America
12492,78,Secondaries,North America
27030,78,Venture Capital / Growth Equity,North America
16486,81,Buyout / Corporate Private Equity,North America
36669,81,Buyout / Corporate Private Equity,Asia-Pacific
14047,81,Buyout / Corporate Private Equity,Central/Eastern Europe
34170,81,Buyout / Corporate Private Equity,Latin America
16813,81,Buyout / Corporate Private Equity,Middle East/Africa
39965,81,Buyout / Corporate Private Equity,Western Europe
36054,81,Fund of Funds / Co-Investment,North America
14538,81,Fund of Funds / Co-Investment,Asia-Pacific
23954,81,Fund of Funds / Co-Investment,Central/Eastern Europe
47716,81,Fund of Funds / Co-Investment,Latin America
22294,81,Fund of Funds / Co-Investment,Middle East/Africa
37213,81,Fund of Funds / Co-Investment,Western Europe
8692,81,Mezzanine / Debt,North America
34714,81,Mezzanine / Debt,Asia-Pacific
13592,81,Mezzanine / Debt,Central/Eastern Europe
29173,81,Mezzanine / Debt,Latin America
36756,81,Mezzanine / Debt,Middle East/Africa
18863,81,Mezzanine / Debt,Western Europe
40820,81,Secondaries,North America
6179,81,Secondaries,Asia-Pacific
46500,81,Secondaries,Central/Eastern Europe
40169,81,Secondaries,Latin America
16965,81,Secondaries,Middle East/Africa
28985,81,Secondaries,Western Europe
48702,81,Venture Capital / Growth Equity,North America
20195,81,Venture Capital / Growth Equity,Asia-Pacific
48188,81,Venture Capital / Growth Equity,Central/Eastern Europe
24385,81,Venture Capital / Growth Equity,Latin America
1631,81,Venture Capital / Growth Equity,Middle East/Africa
3865,81,Venture Capital / Growth Equity,Western Europe
22373,82,Buyout / Corporate Private Equity,North America
18906,82,Buyout / Corporate Private Equity,Asia-Pacific
40374,82,Buyout / Corporate Private Equity,Central/Eastern Europe
3987,82,Buyout / Corporate Private Equity,Latin America
8200,82,Buyout / Corporate Private Equity,Middle East/Africa
31203,82,Buyout / Corporate Private Equity,Western Europe
6448,82,Distressed / Turnaround,North America
10149,82,Distressed / Turnaround,Asia-Pacific
1839,82,Distressed / Turnaround,Central/Eastern Europe
1534,82,Distressed / Turnaround,Latin America
37800,82,Distressed / Turnaround,Middle East/Africa
36495,82,Distressed / Turnaround,Western Europe
33946,82,Fund of Funds / Co-Investment,North America
24954,82,Fund of Funds / Co-Investment,Asia-Pacific
35594,82,Fund of Funds / Co-Investment,Central/Eastern Europe
11536,82,Fund of Funds / Co-Investment,Latin America
36151,82,Fund of Funds / Co-Investment,Middle East/Africa
42841,82,Fund of Funds / Co-Investment,Western Europe
3046,82,Mezzanine / Debt,North America
31572,82,Mezzanine / Debt,Asia-Pacific
38245,82,Mezzanine / Debt,Central/Eastern Europe
15522,82,Mezzanine / Debt,Latin America
33075,82,Mezzanine / Debt,Middle East/Africa
32452,82,Mezzanine / Debt,Western Europe
15130,82,Venture Capital / Growth Equity,North America
41741,82,Venture Capital / Growth Equity,Asia-Pacific
15819,82,Venture Capital / Growth Equity,Central/Eastern Europe
39353,82,Venture Capital / Growth Equity,Latin America
24730,82,Venture Capital / Growth Equity,Middle East/Africa
128,82,Venture Capital / Growth Equity,Western Europe
11381,83,Buyout / Corporate Private Equity,North America
8016,83,Buyout / Corporate Private Equity,Asia-Pacific
33430,83,Buyout / Corporate Private Equity,Central/Eastern Europe
41895,83,Buyout / Corporate Private Equity,Latin America
46606,83,Buyout / Corporate Private Equity,Middle East/Africa
6949,83,Buyout / Corporate Private Equity,Western Europe
41295,83,Distressed / Turnaround,North America
