lp_sector_id,lp_id,sector,has_appetite
5246,1349,Transport,False
17455,1355,Agribusiness,False
4117,1355,Biotech / Life Science,False
31836,1355,Business Services,False
27579,1355,Clean Tech / Renewable,False
49501,1355,Consumer Goods,False
47769,1355,Diversified,True
49710,1355,Energy / Oil & Gas,False
52443,1355,Financial Services,True
54584,1355,Healthcare,False
52581,1355,Industrials,False
50127,1355,Leisure,False
59300,1355,Manufacturing,False
55910,1355,Natural Resources,False
1007,1355,Other,False
16719,1355,Retail,False
40266,1355,TMT,True
20859,1355,Transport,False
55786,1357,Biotech / Life Science,False
25910,1357,Clean Tech / Renewable,True
23974,1357,Consumer Goods,True
33529,1357,Diversified,True
59492,1357,Energy / Oil & Gas,True
43185,1357,Financial Services,False
61055,1357,Healthcare,False
1705,1357,Industrials,False
30294,1357,Leisure,False
45398,1357,Manufacturing,False
9255,1357,Natural Resources,False
34902,1357,Other,False
24551,1357,Retail,False
30188,1357,TMT,True
18728,1357,Transport,False
11826,1358,Agribusiness,False
45426,1358,Biotech / Life Science,False
22881,1358,Business Services,False
60372,1358,Clean Tech / Renewable,False
55487,1358,Consumer Goods,False
28902,1358,Diversified,True
17153,1358,Energy / Oil & Gas,False
29123,1358,Financial Services,False
1412,1358,Healthcare,False
43532,1358,Industrials,False
62174,1358,Leisure,False
16125,1358,Manufacturing,False
14254,1358,Natural Resources,False
22359,1358,Other,False
40089,1358,Retail,False
40207,1358,TMT,False
22704,1358,Transport,False
31238,1359,Agribusiness,False
12889,1359,Biotech / Life Science,False
9154,1359,Business Services,False
11764,1359,Clean Tech / Renewable,False
10409,1359,Consumer Goods,False
43222,1359,Diversified,True
29109,1359,Energy / Oil & Gas,False
47650,1359,Financial Services,False
9133,1359,Healthcare,False
6038,1359,Industrials,False
56265,1359,Leisure,False
47530,1359,Manufacturing,False
10622,1359,Natural Resources,False
27416,1359,Other,False
25108,1359,Retail,False
24061,1359,TMT,False
22397,1359,Transport,False
20985,1361,Biotech / Life Science,False
11446,1361,Clean Tech / Renewable,False
37906,1361,Consumer Goods,True
28383,1361,Diversified,False
38156,1361,Energy / Oil & Gas,False
25377,1361,Financial Services,False
17990,1361,Healthcare,True
11081,1361,Industrials,False
27212,1361,Leisure,False
49440,1361,Manufacturing,False
46848,1361,Natural Resources,False
21287,1361,Other,True
63220,1361,Retail,False
21679,1361,TMT,True
13591,1361,Transport,False
17717,1362,Agribusiness,False
10645,1362,Biotech / Life Science,False
32815,1362,Business Services,False
46248,1362,Clean Tech / Renewable,False
7888,1362,Consumer Goods,False
63716,1362,Diversified,True
23517,1362,Energy / Oil & Gas,False
7928,1362,Financial Services,False
48263,1362,Healthcare,False
38684,1362,Industrials,False
7766,1362,Leisure,False
40754,1362,Manufacturing,False
26510,1362,Natural Resources,False
45592,1362,Other,False
37152,1362,Retail,False
6807,1362,TMT,False
56066,1362,Transport,False
19722,1366,Biotech / Life Science,False
6262,1366,Clean Tech / Renewable,False
6115,1366,Consumer Goods,False
60963,1366,Diversified,True
62736,1366,Energy / Oil & Gas,False
29109,1366,Financial Services,False
14521,1366,Healthcare,True
22263,1366,Industrials,True
14118,1366,Leisure,False
42006,1366,Manufacturing,False
56257,1366,Natural Resources,False
57356,1366,Other,True
55738,1366,Retail,False
28805,1366,TMT,True
5270,1366,Transport,False
35796,1371,Biotech / Life Science,False
30915,1371,Clean Tech / Renewable,False
2871,1371,Consumer Goods,True
42339,1371,Diversified,True
42481,1371,Energy / Oil & Gas,True
42930,1371,Financial Services,True
45385,1371,Healthcare,True
37571,1371,Industrials,True
43060,1371,Leisure,False
19070,1371,Manufacturing,False
50200,1371,Natural Resources,False
12903,1371,Other,True
20127,1371,Retail,True
26727,1371,TMT,True
12907,1371,Transport,True
8674,1372,Biotech / Life Science,True
56200,1372,Clean Tech / Renewable,True
17809,1372,Consumer Goods,True
30429,1372,Diversified,True
18595,1372,Energy / Oil & Gas,True
49992,1372,Financial Services,False
61923,1372,Healthcare,True
60472,1372,Industrials,True
27431,1372,Leisure,False
2055,1372,Manufacturing,False
48048,1372,Natural Resources,False
54784,1372,Other,False
26377,1372,Retail,True
17698,1372,TMT,True
43537,1372,Transport,True
51498,1375,Biotech / Life Science,True
3992,1375,Clean Tech / Renewable,True
44272,1375,Consumer Goods,True
29101,1375,Diversified,True
30037,1375,Energy / Oil & Gas,True
29764,1375,Financial Services,True
31754,1375,Healthcare,True
57421,1375,Industrials,True
48845,1375,Leisure,True
17322,1375,Manufacturing,True
18509,1375,Natural Resources,True
51167,1375,Other,False
41366,1375,Retail,True
50353,1375,TMT,True
37244,1375,Transport,True
29605,1376,Biotech / Life Science,True
18585,1376,Clean Tech / Renewable,True
57437,1376,Consumer Goods,True
26173,1376,Diversified,True
57015,1376,Energy / Oil & Gas,True
50086,1376,Financial Services,True
42359,1376,Healthcare,True
28252,1376,Industrials,True
14702,1376,Leisure,True
17098,1376,Manufacturing,True
33607,1376,Natural Resources,True
9246,1376,Other,False
2694,1376,Retail,True
12467,1376,TMT,True
11351,1376,Transport,False
57545,1379,Biotech / Life Science,False
57260,1379,Clean Tech / Renewable,True
22119,1379,Consumer Goods,False
26103,1379,Diversified,True
48889,1379,Energy / Oil & Gas,True
53758,1379,Financial Services,True
34641,1379,Healthcare,False
33190,1379,Industrials,True
6148,1379,Leisure,False
25882,1379,Manufacturing,True
5565,1379,Natural Resources,False
45323,1379,Other,True
29383,1379,Retail,True
60663,1379,TMT,True
24851,1379,Transport,True
14298,1382,Biotech / Life Science,True
553,1382,Clean Tech / Renewable,True
17522,1382,Consumer Goods,True
49784,1382,Diversified,True
11358,1382,Energy / Oil & Gas,True
39934,1382,Financial Services,True
47866,1382,Healthcare,True
35930,1382,Industrials,True
44062,1382,Leisure,False
8744,1382,Manufacturing,True
18103,1382,Natural Resources,True
1354,1382,Other,False
5545,1382,Retail,True
57755,1382,TMT,True
63158,1382,Transport,True
8615,1386,Biotech / Life Science,True
20715,1386,Clean Tech / Renewable,True
5391,1386,Consumer Goods,True
47328,1386,Diversified,True
24715,1386,Energy / Oil & Gas,True
33288,1386,Financial Services,True
41878,1386,Healthcare,True
30895,1386,Industrials,True
22871,1386,Leisure,True
50751,1386,Manufacturing,True
15786,1386,Natural Resources,False
57025,1386,Other,False
38769,1386,Retail,True
18846,1386,TMT,True
44220,1386,Transport,True
11145,1389,Biotech / Life Science,True
937,1389,Clean Tech / Renewable,True
10302,1389,Consumer Goods,True
42211,1389,Diversified,True
49248,1389,Energy / Oil & Gas,True
14349,1389,Financial Services,True
61742,1389,Healthcare,True
9816,1389,Industrials,True
52519,1389,Leisure,False
44107,1389,Manufacturing,False
10943,1389,Natural Resources,False
20144,1389,Other,True
56728,1389,Retail,False
50076,1389,TMT,True
62014,1389,Transport,False
2129,1392,Biotech / Life Science,True
19647,1392,Clean Tech / Renewable,False
54485,1392,Consumer Goods,False
28966,1392,Diversified,True
33354,1392,Energy / Oil & Gas,False
20970,1392,Financial Services,True
8181,1392,Healthcare,True
20121,1392,Industrials,False
63496,1392,Leisure,False
47647,1392,Manufacturing,False
58556,1392,Natural Resources,False
50197,1392,Other,False
17221,1392,Retail,False
40030,1392,TMT,True
61234,1392,Transport,False
2959,1393,Biotech / Life Science,True
38456,1393,Clean Tech / Renewable,False
58576,1393,Consumer Goods,True
14892,1393,Diversified,True
26590,1393,Energy / Oil & Gas,True
49817,1393,Financial Services,True
42980,1393,Healthcare,True
40557,1393,Industrials,True
57642,1393,Leisure,False
62064,1393,Manufacturing,False
40477,1393,Natural Resources,False
8580,1393,Other,False
45214,1393,Retail,True
37473,1393,TMT,True
25687,1393,Transport,True
38965,1399,Biotech / Life Science,False
40472,1399,Clean Tech / Renewable,False
48433,1399,Consumer Goods,True
52322,1399,Diversified,True
17671,1399,Energy / Oil & Gas,False
11971,1399,Financial Services,True
25487,1399,Healthcare,True
47792,1399,Industrials,True
176,1399,Leisure,True
20315,1399,Manufacturing,False
34122,1399,Natural Resources,False
9839,1399,Other,False
43130,1399,Retail,True
44827,1399,TMT,True
58522,1399,Transport,False
6992,1402,Agribusiness,False
20898,1402,Biotech / Life Science,False
41870,1402,Business Services,True
22889,1402,Clean Tech / Renewable,False
45733,1402,Consumer Goods,False
61504,1402,Diversified,True
10576,1402,Energy / Oil & Gas,False
36985,1402,Financial Services,False
46430,1402,Healthcare,True
52108,1402,Industrials,False
13353,1402,Leisure,False
53427,1402,Manufacturing,False
13734,1402,Natural Resources,False
43466,1402,Other,False
40518,1402,Retail,False
2048,1402,TMT,True
34354,1402,Transport,False
47838,1405,Agribusiness,False
48316,1405,Biotech / Life Science,True
14951,1405,Business Services,True
46158,1405,Clean Tech / Renewable,False
62379,1405,Consumer Goods,True
24211,1405,Diversified,True
55956,1405,Energy / Oil & Gas,True
7762,1405,Financial Services,True
19787,1405,Healthcare,True
37347,1405,Industrials,True
61624,1405,Leisure,False
5882,1405,Manufacturing,True
987,1405,Natural Resources,False
48746,1405,Other,False
41725,1405,Retail,True
21674,1405,TMT,True
5553,1405,Transport,False
41577,1409,Biotech / Life Science,True
53790,1409,Clean Tech / Renewable,True
54706,1409,Consumer Goods,True
42214,1409,Diversified,True
51073,1409,Energy / Oil & Gas,True
11392,1409,Financial Services,True
18674,1409,Healthcare,True
16913,1409,Industrials,True
26196,1409,Leisure,True
49115,1409,Manufacturing,True
41175,1409,Natural Resources,False
3953,1409,Other,False
28617,1409,Retail,True
27919,1409,TMT,True
42174,1409,Transport,True
26060,1410,Biotech / Life Science,True
29000,1410,Clean Tech / Renewable,True
53310,1410,Consumer Goods,True
34628,1410,Diversified,False
24305,1410,Energy / Oil & Gas,True
34296,1410,Financial Services,False
6006,1410,Healthcare,True
56020,1410,Industrials,True
2808,1410,Leisure,True
19016,1410,Manufacturing,False
17168,1410,Natural Resources,False
22599,1410,Other,False
31783,1410,Retail,False
46102,1410,TMT,True
47254,1410,Transport,False
63801,1414,Biotech / Life Science,False
48330,1414,Clean Tech / Renewable,False
42298,1414,Consumer Goods,True
33145,1414,Diversified,True
54127,1414,Energy / Oil & Gas,False
11300,1414,Financial Services,True
25223,1414,Healthcare,True
61263,1414,Industrials,True
3843,1414,Leisure,False
45806,1414,Manufacturing,True
17329,1414,Natural Resources,False
55952,1414,Other,True
13172,1414,Retail,True
9093,1414,TMT,True
11199,1414,Transport,True
56289,1417,Biotech / Life Science,True
28534,1417,Clean Tech / Renewable,True
63850,1417,Consumer Goods,False
33694,1417,Diversified,True
28644,1417,Energy / Oil & Gas,True
23351,1417,Financial Services,True
8730,1417,Healthcare,True
30451,1417,Industrials,False
47438,1417,Leisure,False
21314,1417,Manufacturing,True
21032,1417,Natural Resources,False
51912,1417,Other,False
49594,1417,Retail,False
48429,1417,TMT,True
48766,1417,Transport,True
27464,1422,Biotech / Life Science,False
37088,1422,Clean Tech / Renewable,True
2973,1422,Consumer Goods,True
50785,1422,Diversified,True
40184,1422,Energy / Oil & Gas,False
55389,1422,Financial Services,False
25096,1422,Healthcare,False
25889,1422,Industrials,True
61195,1422,Leisure,True
55455,1422,Manufacturing,False
41188,1422,Natural Resources,False
38420,1422,Other,True
56986,1422,Retail,False
33196,1422,TMT,True
22829,1422,Transport,True
30407,1427,Biotech / Life Science,False
1923,1427,Clean Tech / Renewable,False
11864,1427,Consumer Goods,False
20761,1427,Diversified,False
32074,1427,Energy / Oil & Gas,False
14011,1427,Financial Services,False
5728,1427,Healthcare,False
22624,1427,Industrials,False
15695,1427,Leisure,False
37848,1427,Manufacturing,False
25181,1427,Natural Resources,False
29967,1427,Other,False
50013,1427,Retail,False
1547,1427,TMT,True
34431,1427,Transport,False
53796,1433,Biotech / Life Science,True
57347,1433,Clean Tech / Renewable,True
20594,1433,Consumer Goods,True
11767,1433,Diversified,True
63270,1433,Energy / Oil & Gas,True
41400,1433,Financial Services,True
49226,1433,Healthcare,True
51703,1433,Industrials,True
18505,1433,Leisure,True
62243,1433,Manufacturing,True
2786,1433,Natural Resources,True
17933,1433,Other,True
5650,1433,Retail,True
27036,1433,TMT,True
52541,1433,Transport,True
13988,1435,Biotech / Life Science,True
16795,1435,Clean Tech / Renewable,True
22807,1435,Consumer Goods,True
16187,1435,Diversified,True
42484,1435,Energy / Oil & Gas,True
50251,1435,Financial Services,False
36290,1435,Healthcare,True
24579,1435,Industrials,True
28448,1435,Leisure,False
11313,1435,Manufacturing,True
62070,1435,Natural Resources,False
7760,1435,Other,False
38953,1435,Retail,True
8680,1435,TMT,True
39881,1435,Transport,False
17178,1438,Biotech / Life Science,True
43787,1438,Clean Tech / Renewable,True
6800,1438,Consumer Goods,True
58415,1438,Diversified,True
51877,1438,Energy / Oil & Gas,True
38681,1438,Financial Services,True
55276,1438,Healthcare,True
28364,1438,Industrials,True
40431,1438,Leisure,True
56094,1438,Manufacturing,True
47522,1438,Natural Resources,True
12415,1438,Other,False
41210,1438,Retail,True
45355,1438,TMT,True
26919,1438,Transport,True
46609,1441,Biotech / Life Science,False
46435,1441,Clean Tech / Renewable,False
2265,1441,Consumer Goods,True
49143,1441,Diversified,True
32896,1441,Energy / Oil & Gas,False
58038,1441,Financial Services,False
23074,1441,Healthcare,False
49309,1441,Industrials,True
24966,1441,Leisure,True
721,1441,Manufacturing,False
61782,1441,Natural Resources,False
49655,1441,Other,False
10674,1441,Retail,False
41627,1441,TMT,True
51583,1441,Transport,False
36772,1447,Biotech / Life Science,False
46912,1447,Clean Tech / Renewable,True
44467,1447,Consumer Goods,False
51780,1447,Diversified,True
23148,1447,Energy / Oil & Gas,True
32203,1447,Financial Services,False
25617,1447,Healthcare,False
21216,1447,Industrials,False
28783,1447,Leisure,False
49135,1447,Manufacturing,False
50675,1447,Natural Resources,False
9753,1447,Other,False
6773,1447,Retail,True
61629,1447,TMT,True
40037,1447,Transport,True
6072,1451,Agribusiness,False
46368,1451,Biotech / Life Science,False
53504,1451,Business Services,False
43355,1451,Clean Tech / Renewable,False
45310,1451,Consumer Goods,False
63749,1451,Diversified,True
34476,1451,Energy / Oil & Gas,False
41017,1451,Financial Services,False
54348,1451,Healthcare,False
16594,1451,Industrials,False
8507,1451,Leisure,False
43351,1451,Manufacturing,False
48495,1451,Natural Resources,False
34233,1451,Other,False
58869,1451,Retail,False
63639,1451,TMT,False
23838,1451,Transport,False
49599,1461,Biotech / Life Science,False
17784,1461,Clean Tech / Renewable,True
13850,1461,Consumer Goods,True
60266,1461,Diversified,True
17876,1461,Energy / Oil & Gas,False
51845,1461,Financial Services,False
33751,1461,Healthcare,True
56460,1461,Industrials,False
8272,1461,Leisure,True
41711,1461,Manufacturing,False
30594,1461,Natural Resources,False
3365,1461,Other,False
44906,1461,Retail,True
52420,1461,TMT,False
12238,1461,Transport,False
12969,1462,Biotech / Life Science,False
29,1462,Clean Tech / Renewable,False
20868,1462,Consumer Goods,False
30179,1462,Diversified,True
45198,1462,Energy / Oil & Gas,False
8555,1462,Financial Services,False
7983,1462,Healthcare,True
57240,1462,Industrials,True
12021,1462,Leisure,False
55470,1462,Manufacturing,False
35151,1462,Natural Resources,False
63638,1462,Other,False
51976,1462,Retail,False
38131,1462,TMT,True
13780,1462,Transport,False
50633,1466,Biotech / Life Science,False
44687,1466,Clean Tech / Renewable,False
4646,1466,Consumer Goods,True
24712,1466,Diversified,True
31310,1466,Energy / Oil & Gas,True
46099,1466,Financial Services,True
28198,1466,Healthcare,True
30664,1466,Industrials,True
58023,1466,Leisure,True
295,1466,Manufacturing,False
19507,1466,Natural Resources,False
2971,1466,Other,True
12301,1466,Retail,True
56945,1466,TMT,True
4023,1466,Transport,True
29522,1468,Agribusiness,False
1329,1468,Biotech / Life Science,False
3518,1468,Business Services,False
13870,1468,Clean Tech / Renewable,False
5246,1468,Consumer Goods,False
47847,1468,Diversified,True
58227,1468,Energy / Oil & Gas,False
15979,1468,Financial Services,False
